,Unnamed: 0,BrandName,Deatils,Sizes,MRP,SellPrice,Discount,Category
26969,7,fastrack,womens white dial analogue watch - g9827pp01cj,Nan,Nan,2450,No Discount,Watches-Women
26970,8,skagen,womens anita silver analogue watch - skw2866,Nan,"Rs
9995",4997,50% off,Watches-Women
26971,9,tommy hilfiger,womens pink dial stainless steel bracelet analog watch,Nan,Nan,13495,No Discount,Watches-Women
26972,10,michael kors,womens 34 mm darci blue dial stainless steel analog watch - mk4630i,Nan,"Rs
18495",12946,30% off,Watches-Women
26973,11,fossil,womens rose gold dial metallic analogue watch - es4628i,Nan,Nan,11995,No Discount,Watches-Women
26974,12,armani exchange,mens black dial chronograph watch - ax1326i,Nan,Nan,9995,No Discount,Watches-Women
26975,13,giordano,womens mother of pearl dial metallic analogue watch - gd-2109-33,Nan,"Rs
11990",4796,60% off,Watches-Women
26976,14,tommy hilfiger,womens blue dial stainless steel bracelet analog watch,Nan,Nan,13495,No Discount,Watches-Women
26977,15,giordano,womens analogue leather watch - 2794-04,Nan,"Rs
9750",2925,70% off,Watches-Women
26978,16,giordano,womens multi-function white dial leather watch - 2890-05,Nan,"Rs
8790",2637,70% off,Watches-Women
26979,17,guess,mens 45 mm legacy black dial silicone analog watch - w0911l3,Nan,Nan,12900,No Discount,Watches-Women
26980,18,casio,womens enticer black dial leather analogue watch - ltp-vt01l-1b,Nan,"Rs
3295",2636,20% off,Watches-Women
26981,19,titan,womens 35 x 8.80 x 41 mm purple self expression purple dial stainless steel analog watch - nm95108qm01,Nan,"Rs
8295",4147,50% off,Watches-Women
26982,20,armani exchange,womens 38 mm lady giacomo silver dial stainless steel analog watch - ax5655i,Nan,Nan,15495,No Discount,Watches-Women
26983,21,casio,womens 40-49 mm sheen rose gold dial metal analogue-digital watch - sx243,Nan,"Rs
10495",7346,30% off,Watches-Women
26984,22,Nan,Nan,Nan,Nan,Nan,No Discount,Watches-Women
26985,23,lamex,womens brown dial metallic analogue watch - 7700-milanodlx-br-br,Nan,Nan,1499,No Discount,Watches-Women
26986,24,united colors of benetton,womens 36 mm white dial silicone analogue watch - uwucl0405,Nan,"Rs
2995",1797,40% off,Watches-Women
26987,25,titan,womens raga viva v phase ii rose gold dial brass analog watch - 2669wm01,Nan,Nan,4995,No Discount,Watches-Women
26988,0,michael kors,womens 42 mm bradshaw gold dial stainless steel chronograph watch - mk5605,Nan,Nan,19995,No Discount,Watches-Women
26989,1,anne klein,womens ceramic brown dial ceramic analogue watch - nbak1018rgtn,Nan,Nan,10750,No Discount,Watches-Women
26990,2,guess,womens 36.5 mm soho rose gold dial stainless steel analog watch - gw0409l3,Nan,"Rs
17995",12596,30% off,Watches-Women
26991,3,kenneth cole,unisex black dial silicone digital watch,Nan,Nan,10000,No Discount,Watches-Women
26992,4,tommy hilfiger,womens reade grey dial analogue watch - th1782208,Nan,"Rs
10500",7350,30% off,Watches-Women
26993,5,titan,womens purple glam it up multi colour stainless steel analog watch  - 2664wm01,Nan,Nan,4495,No Discount,Watches-Women
26994,6,fastrack,womens fit out x ananya pandey multi-colour analogue watch,Nan,Nan,2950,No Discount,Watches-Women
26995,7,timex,unisex mesh metal fitness band (rose gold) digital - twtxb100t,Nan,"Rs
4495",2697,40% off,Watches-Women
26996,8,casio,womens 30-39 mm enticer black dial mesh band analogue watch - a1791,Nan,"Rs
7195",5756,20% off,Watches-Women
26997,9,tommy hilfiger,womens rose gold leather analogue watch  - nbth1781919,Nan,"Rs
6500",5200,20% off,Watches-Women
26998,10,fastrack,womens fit out x ananya pandey black dial analogue watch,Nan,Nan,3250,No Discount,Watches-Women
26999,11,fossil,womens 42 mm gen 6 full color display stainless steel digital smart watch - ftw6077,Nan,Nan,24995,No Discount,Watches-Women
27000,12,titan,womens 35 mm ladies neo vi phase i black dial stainless steel analogue watch,Nan,Nan,5495,No Discount,Watches-Women
27001,13,fastrack,womens 30.6 mm pink dial leather analogue watch - 6260wl01,Nan,Nan,2595,No Discount,Watches-Women
27002,14,casio,womens enticer analogue round dial watch-a478,Nan,"Rs
4395",3955,10% off,Watches-Women
27003,15,emporio armani,womens 28 mm mother of pearl dial leather analog watch - ar11400i,Nan,"Rs
19795",13856,30% off,Watches-Women
27004,16,skagen,womens 36 mm karolina mother of pearl dial stainless steel analog watch - skw2980,Nan,"Rs
13495",9446,30% off,Watches-Women
27005,17,giordano,womens two tone dial analogue watch - r4008-44,Nan,"Rs
9590",3836,60% off,Watches-Women
27006,18,michael kors,womens alane white dial stainless steel analogue watch - mk4560,Nan,"Rs
16995",13596,20% off,Watches-Women
27007,19,guess,womens 39 mm venus white dial silicone analog watch - gw0118l4,Nan,Nan,15995,No Discount,Watches-Women
27008,20,giordano,womens red dial analog watch 2871-01,Nan,"Rs
9250",2775,70% off,Watches-Women
27009,21,michael kors,womens 33 mm camille pink dial stainless steel analog watch - mk7197,Nan,"Rs
19995",15996,20% off,Watches-Women
27010,22,Nan,Nan,Nan,Nan,Nan,No Discount,Watches-Women
27011,23,tommy hilfiger,womens 38 mm jenna blue dial metal analogue watch - th1782298w,Nan,"Rs
11995",8396,30% off,Watches-Women
27012,24,fastrack,womens ft stunners silver dial stainless steel analog watch,Nan,Nan,1395,No Discount,Watches-Women
27013,25,coach,womens silver stainless steel analogue watch  - 14503077,Nan,"Rs
17500",8750,50% off,Watches-Women
27014,0,michael kors,womens 38 mm lexington rose gold dial stainless steel chronograph watch - mk7219,Nan,Nan,18495,No Discount,Watches-Women
27015,1,fossil,womens 36 mm fb-01 blue dial ceramic analogue watch - ce1109i,Nan,"Rs
13995",8397,40% off,Watches-Women
27016,2,fastrack,womens trendies  analogue plastic watch - 68006pp01,Nan,Nan,2195,No Discount,Watches-Women
27017,3,giordano,womens analogue leather watch - 2794-05,Nan,"Rs
9750",2925,70% off,Watches-Women
27018,4,armani exchange,mens 44 mm grey dial silicone chronograph watch - ax7123,Nan,"Rs
10995",8796,20% off,Watches-Women
27019,5,michael kors,womens 42 mm everest brown dial stainless steel chronograph watch - mk6973,Nan,Nan,25995,No Discount,Watches-Women
27020,6,fossil,womens 37 mm stella sport rose gold dial stainless steel analogue watch - es5106i,Nan,Nan,12495,No Discount,Watches-Women
27021,7,amazfit,unisex 42 mm gts 3 black dial silicone amoled smart watch - a2035,Nan,Nan,13999,No Discount,Watches-Women
27022,8,fastrack wearables,unisex 45 mm fastrack reflex play silicone smart watch - 38074ap03,Nan,"Rs
7995",5995,25% off,Watches-Women
27023,9,giordano,womens black dial analogue watch - gd-2048-11,Nan,"Rs
8990",4495,50% off,Watches-Women
27024,10,tommy hilfiger,womens lynn rose gold dial metal analogue watch - nbth1781865,Nan,Nan,9995,No Discount,Watches-Women
27025,11,esprit,womens 32 mm summer spring silver dial silicone analog watch - es1l320p0125,Nan,"Rs
7500",5625,25% off,Watches-Women
27026,12,casio,womens black dial resin analog-digital watch,Nan,"Rs
9995",6996,30% off,Watches-Women
27027,13,tommy hilfiger,womens grey dial stainless steel bracelet analog watch,Nan,Nan,13495,No Discount,Watches-Women
27028,14,fastrack,unisex analogue plastic watch,Nan,Nan,1195,No Discount,Watches-Women
27029,15,titan,womens 33 - 36 mm titan raga viva iv phase ii rose gold dial brass analogue watch - 2647wm01,Nan,Nan,6695,No Discount,Watches-Women
27030,16,giordano,womens grey dial metallic analogue watch - gd-2101-44,Nan,"Rs
11990",4796,60% off,Watches-Women
27031,17,amazfit,unisex 45 mm gtr 3 grey dial silicone amoled smart watch - a1971,Nan,Nan,13999,No Discount,Watches-Women
27032,18,titan,womens 40 x 9.50 x 34 mm purple silver white dial stainless steel analog watch - nl95040sm01,Nan,"Rs
8295",4977,40% off,Watches-Women
27033,19,giordano,womens blue dial metallic analogue watch - g2127-11,Nan,"Rs
4290",2145,50% off,Watches-Women
27034,20,fossil,womens 36 mm tillie black dial stainless steel analog watch - bq3496i,Nan,Nan,6995,No Discount,Watches-Women
27035,21,skagen,mens aaren blue dial analogue watch - skw6508,Nan,Nan,8995,No Discount,Watches-Women
27036,22,Nan,Nan,Nan,Nan,Nan,No Discount,Watches-Women
27037,23,casio,womens 35-45 mm rose gold dial stainless steel analogue watch - sh252,Nan,"Rs
11995",8396,30% off,Watches-Women
27038,24,armani exchange,womens lola white dial stainless steel analogue watch - ax5537,Nan,Nan,10995,No Discount,Watches-Women
27039,25,skagen,womens 38 mm gitte charcoal dial stainless steel analog watch - skw3012i,Nan,"Rs
10995",7696,30% off,Watches-Women
27040,0,michael kors,womens 42 mm everest rose gold dial stainless steel chronograph watch - mk7211,Nan,Nan,29995,No Discount,Watches-Women
27041,1,titan,womens raga viva 2 rose gold & copper dial brass analogue watch - nm2606wm02,Nan,Nan,6495,No Discount,Watches-Women
27042,2,michael kors,womens 33 mm camille pink dial stainless steel analog watch - mk7197i,Nan,"Rs
19995",15996,20% off,Watches-Women
27043,3,michael kors,womens 41 mm ritz rose gold dial stainless steel chronograph watch - mk7223,Nan,Nan,21995,No Discount,Watches-Women
27044,4,michael kors,womens 42 mm everest black dial stainless steel chronograph watch - mk6972,Nan,Nan,24495,No Discount,Watches-Women
27045,5,fossil,womens scarlette gold dial analogue watch - wfif-es4374i,Nan,Nan,6995,No Discount,Watches-Women
27046,6,helix,unisex gusto 2.0 digital black dial fitness band - tw0hxb203t,Nan,"Rs
2495",1497,40% off,Watches-Women
27047,7,fossil,womens 28 mm carlie mini me mother of pearl dial stainless steel analog watch - me3188,Nan,Nan,14995,No Discount,Watches-Women
27048,8,guess,womens 32 mm tapestry champagne dial stainless steel analog watch - gw0353g2,Nan,Nan,13500,No Discount,Watches-Women
27049,9,titan,womens analogue metallic watch - nk311wm04,Nan,Nan,8295,No Discount,Watches-Women
27050,10,michael kors,womens rose gold dial metallic analogue watch - 6799i,Nan,"Rs
14495",11596,20% off,Watches-Women
27051,11,titan,womens 45.50 x 7.90 x 36 mm purple self expression rose gold dial stainless steel analog watch - nm95110wm01,Nan,"Rs
8295",4147,50% off,Watches-Women
27052,12,casio,womens enticer black stainless steel analog watch - a1997,Nan,"Rs
3795",3415,10% off,Watches-Women
27053,13,fastrack,womens animal print analogue watch - 6221sm01,Nan,Nan,2095,No Discount,Watches-Women
27054,14,giordano,womens analogue leather watch - 2794-01,Nan,"Rs
8950",2685,70% off,Watches-Women
27055,15,titan,womens raga rose gold dial analogue watch - 2606wm06,Nan,Nan,6695,No Discount,Watches-Women
27056,16,titan,womens grey dial leather analogue watch - 2481sl11,Nan,Nan,2445,No Discount,Watches-Women
27057,17,giordano,womens analogue metallic watch,Nan,"Rs
6950",3475,50% off,Watches-Women
27058,18,fossil,womens 37 mm stella sport rose gold dial stainless steel analogue watch - es5106,Nan,Nan,12495,No Discount,Watches-Women
27059,19,giordano,womens pink dial metallic analogue watch - gd-2048-22,Nan,"Rs
8990",6293,30% off,Watches-Women
27060,20,anne klein,womens rose gold dial analogue watch - nbak1906rgrg,Nan,Nan,9499,No Discount,Watches-Women
27061,21,giordano,womens multi-function black dial metallic watch,Nan,"Rs
9990",3996,60% off,Watches-Women
27062,22,Nan,Nan,Nan,Nan,Nan,No Discount,Watches-Women
27063,23,giordano,womens pink dial analogue watch - gd-2018-02,Nan,"Rs
11590",3477,70% off,Watches-Women
27064,24,michael kors,womens 38 mm layton pink dial stainless steel analogue watch - mk6848,Nan,Nan,16995,No Discount,Watches-Women
27065,25,elle,womens tuileries two tone dial stainless steel analogue watch - ell25013,Nan,"Rs
6995",3497,50% off,Watches-Women
27066,0,casio,womens baby-g resin analogue-digital watch - bgs-100-7a2dr,Nan,"Rs
7695",5386,30% off,Watches-Women
27067,1,michael kors,womens white dial analogue watch - wfimk-4556i,Nan,"Rs
18495",12946,30% off,Watches-Women
27068,2,fossil,womens 32 mm scarlette mini green dial stainless steel analog watch - es5123i,Nan,"Rs
9495",7596,20% off,Watches-Women
27069,3,emporio armani,womens 22 mm gianni t-bar mother of pearl dial stainless steel analogue watch - ar1961i,Nan,"Rs
21995",13197,40% off,Watches-Women
27070,4,tommy hilfiger,womens blue dial leather chronograph watch - th1782130,Nan,"Rs
10500",6300,40% off,Watches-Women
27071,5,tommy hilfiger,womens samantha rose gold dial stainless steel analog watch,Nan,Nan,10995,No Discount,Watches-Women
27072,6,skagen,womens 38 mm jorn hybrid hr black dial leather smart hybrid watch - skt3102,Nan,"Rs
14495",10146,30% off,Watches-Women
27073,7,titan,womens 32.50 x 6.47 x 31 mm raga facets rose gold dial brass analog watch - np95121wm01,Nan,Nan,12195,No Discount,Watches-Women
27074,8,casio,unisex 30-39 mm vintage black dial metal digital watch - d223,Nan,"Rs
3295",2636,20% off,Watches-Women
27075,9,fastrack,womens 37.5 mm fastrack x wonder woman brown dial leather analog watch - 6242ql01,Nan,Nan,3495,No Discount,Watches-Women
27076,10,casio,enticer ladies multi dial women's watch - a1000,Nan,"Rs
4195",2936,30% off,Watches-Women
27077,11,giordano,womens metallic analogue watch - g2121-22,Nan,"Rs
4790",2395,50% off,Watches-Women
27078,12,just cavalli,womens 23x29 mm glam snake serpentine black dial stainless steel analogue watch - jc1l163m0065,Nan,"Rs
24900",22410,10% off,Watches-Women
27079,13,ted baker,womens black dial analogue watch - bkpphf019,Nan,"Rs
16495",9897,40% off,Watches-Women
27080,14,emporio armani,womens 32 mm multicolour dial stainless steel analog watch - ar11402i,Nan,"Rs
29995",20996,30% off,Watches-Women
27081,15,casio,unisex vintage two tone dial metallic digital watch - d124,Nan,"Rs
3995",3595,10% off,Watches-Women
27082,16,michael kors,womens 42 mm wren black dial stainless steel chronograph watch - mk6978i,Nan,Nan,27995,No Discount,Watches-Women
27083,17,michael kors,womens 36 mm mini bradshaw rose gold dial stainless steel chronograph watch - mk5799,Nan,Nan,19995,No Discount,Watches-Women
27084,18,just cavalli,womens 23x29 mm glam snake serpentine champagne dial stainless steel analogue watch - jc1l163m0025,Nan,"Rs
24900",22410,10% off,Watches-Women
27085,19,fossil,womens 34 mm gabby white dial ceramic analogue watch - ce1115,Nan,"Rs
16995",13596,20% off,Watches-Women
27086,20,tommy hilfiger,womens blue dial metallic multi-function watch - nbth1781893,Nan,Nan,12500,No Discount,Watches-Women
27087,21,michael kors,womens pyper rose gold dial stainless steel analogue watch - mk4340,Nan,Nan,14495,No Discount,Watches-Women
27088,22,Nan,Nan,Nan,Nan,Nan,No Discount,Watches-Women
27089,23,casio,unisex vintage black dial metallic digital watch - d181,Nan,"Rs
5295",4765,10% off,Watches-Women
27090,24,fastrack,womens analogue blue dial leather watch - 68008sl05,Nan,Nan,1450,No Discount,Watches-Women
27091,25,tommy hilfiger,womens 32 mm libby blue dial stainless steel analog watch,Nan,Nan,10750,No Discount,Watches-Women
27092,0,fossil,womens analogue leather watch,Nan,"Rs
8995",5397,40% off,Watches-Women
27093,1,fastrack,womens sunburn purple dial analogue watch - 6213sl02,Nan,Nan,1750,No Discount,Watches-Women
27094,2,guess,womens 36 mm cosmo blue dial silicone analog watch - gw0034l4,Nan,"Rs
9695",8240,15% off,Watches-Women
27095,3,fossil,womens analogue leather watch - es4326i,Nan,"Rs
10195",6117,40% off,Watches-Women
27096,4,fossil,womens 37 mm stella mother of pearl dial stainless steel analog watch - es5133i,Nan,"Rs
11995",9596,20% off,Watches-Women
27097,5,daniel wellington,unisex 32 mm petite 32 evergold g gold dial stainless steel analogue watch - dw00100347,Nan,Nan,15499,No Discount,Watches-Women
27098,6,fossil,womens 37 mm stella sport brown dial stainless steel analogue watch - es5109i,Nan,Nan,12495,No Discount,Watches-Women
27099,7,tommy hilfiger,womens black dial metallic analogue watch - th1782081,Nan,"Rs
11500",6900,40% off,Watches-Women
27100,8,titan,womens 40.30 x 8.50 x 33.30 mm neo iii edition2 silver white dial stainless steel analog watch - nm2595sl01,Nan,"Rs
4495",2697,40% off,Watches-Women
27101,9,fossil,womens 30 mm virginia silver dial stainless steel analogue watch - es3282,Nan,"Rs
8995",7196,20% off,Watches-Women
27102,10,casio,womens black dial stainless steel analog watch,Nan,"Rs
4995",3996,20% off,Watches-Women
27103,11,tommy hilfiger,womens lee light rose gold dial stainless steel analogue watch - th1782084,Nan,"Rs
12995",7797,40% off,Watches-Women
27104,12,versus,womens 30 x 31 mm versus velasca black dial stainless steel analogue watch - vspvr0220,Nan,"Rs
17995",14396,20% off,Watches-Women
27105,13,fossil,womens 36 mm fb-01 green dial stainless steel analog watch - es4746,Nan,Nan,9995,No Discount,Watches-Women
27106,14,michael kors,womens lexington pink dial stainless steel chronograph watch - mk7242i,Nan,Nan,19995,No Discount,Watches-Women
27107,15,giordano,womens brown dial metallic analogue watch - gd-2068-22,Nan,"Rs
10790",4316,60% off,Watches-Women
27108,16,titan,womens blue dial stainless steel analogue watch - 95162qm01,Nan,Nan,11495,No Discount,Watches-Women
27109,17,michael kors,womens parker white dial leather analogue watch - mk2915,Nan,"Rs
16995",10197,40% off,Watches-Women
27110,18,fjord,womens ss19 black dial analogue watch - wfj-6057-01,Nan,"Rs
7290",2916,60% off,Watches-Women
